"Date","Price","Open","High","Low","Vol.","Change %"
"12/13/2021","33.300","33.200","33.700","32.100","8.10M","0.91%"
"12/10/2021","33.000","31.850","33.200","31.850","8.38M","3.45%"
"12/09/2021","31.900","31.500","32.200","31.400","7.46M","1.92%"
"12/07/2021","31.300","31.050","31.900","31.050","4.82M","0.97%"
"12/06/2021","31.000","30.500","31.300","30.500","1.56M","0.00%"
"12/03/2021","31.000","31.200","31.200","30.450","1.33M","-0.64%"
"12/02/2021","31.200","31.300","31.300","30.200","757.30K","-0.95%"
"12/01/2021","31.500","31.900","31.900","30.900","2.76M","-1.25%"
"11/29/2021","31.900","30.900","31.900","30.000","4.52M","2.57%"
"11/26/2021","31.100","31.150","31.400","31.000","1.57M","0.32%"
"11/25/2021","31.000","30.500","31.150","30.500","3.63M","1.97%"
"11/24/2021","30.400","30.700","30.800","29.800","1.34M","-0.65%"
"11/23/2021","30.600","30.050","30.600","29.600","1.47M","1.83%"
"11/22/2021","30.050","30.000","30.400","29.700","1.36M","0.17%"
"11/19/2021","30.000","29.750","30.000","29.550","773.20K","0.84%"
"11/18/2021","29.750","29.850","30.000","29.600","1.85M","1.02%"
"11/17/2021","29.450","28.850","29.500","28.850","701.70K","2.61%"
"11/16/2021","28.700","29.850","29.950","28.650","5.21M","-4.01%"
"11/15/2021","29.900","30.300","30.300","29.800","1.68M","-1.32%"
"11/12/2021","30.300","30.100","30.600","30.000","2.33M","0.00%"
"11/11/2021","30.300","30.150","30.750","30.150","620.20K","0.33%"
"11/10/2021","30.200","30.800","30.800","30.200","1.23M","0.00%"
"11/09/2021","30.200","30.100","30.950","30.000","1.86M","0.17%"
"11/08/2021","30.150","31.400","31.450","29.900","3.21M","-3.52%"
"11/05/2021","31.250","30.850","31.450","30.800","6.28M","1.46%"
"11/04/2021","30.800","29.700","30.800","29.350","2.17M","3.70%"
"11/03/2021","29.700","30.000","30.000","29.000","1.89M","-1.49%"
"11/02/2021","30.150","31.200","31.800","29.600","9.82M","-3.37%"
"10/29/2021","31.200","31.200","31.800","30.150","8.04M","0.00%"
"10/28/2021","31.200","31.750","31.900","30.500","4.51M","-1.42%"
"10/27/2021","31.650","30.400","31.650","30.300","7.00M","6.21%"
"10/26/2021","29.800","28.600","30.300","28.300","4.33M","4.56%"
"10/25/2021","28.500","28.700","28.800","28.150","1.50M","0.35%"
"10/22/2021","28.400","28.350","28.800","28.150","1.20M","1.43%"
"10/21/2021","28.000","29.200","29.200","28.000","2.72M","-3.45%"
"10/20/2021","29.000","28.650","29.300","28.600","1.77M","1.75%"
"10/19/2021","28.500","28.500","28.900","28.000","4.80M","0.18%"
"10/18/2021","28.450","29.450","29.450","28.250","1.92M","-3.40%"
"10/15/2021","29.450","29.100","29.750","28.150","3.24M","1.55%"
"10/14/2021","29.000","28.750","29.900","28.750","4.88M","1.75%"
"10/13/2021","28.500","28.850","29.500","27.850","8.15M","-0.52%"
"10/12/2021","28.650","31.000","31.400","28.300","29.73M","-5.76%"
"10/11/2021","30.400","32.700","33.000","29.800","29.73M","-13.02%"
"10/08/2021","34.950","33.000","34.950","31.000","82.11M","2.79%"
"10/07/2021","34.000","34.800","40.000","32.500","76.46M","8.45%"
"10/06/2021","31.350","29.100","32.650","29.100","14.97M","8.10%"
"10/05/2021","29.000","29.000","29.800","28.800","4.04M","0.00%"
"10/04/2021","29.000","28.150","29.050","27.550","2.10M","3.02%"
"10/01/2021","28.150","27.950","28.950","27.700","4.03M","2.36%"
"09/30/2021","27.500","26.400","27.550","25.300","12.47M","3.38%"
"09/29/2021","26.600","27.500","27.500","26.400","3.62M","-3.27%"
"09/28/2021","27.500","28.600","29.450","27.400","1.48M","-3.51%"
"09/27/2021","28.500","29.300","29.450","28.500","2.72M","-3.39%"
"09/24/2021","29.500","30.000","30.000","29.400","7.82M","-1.67%"
"09/23/2021","30.000","29.000","30.200","28.650","5.39M","5.08%"
"09/22/2021","28.550","27.550","28.900","27.000","1.26M","3.63%"
"09/21/2021","27.550","27.800","27.800","26.500","381.00K","-1.61%"
"09/20/2021","28.000","27.600","28.000","27.550","4.78M","-1.06%"
"09/17/2021","28.300","27.000","28.300","27.000","4.44M","4.81%"
"09/16/2021","27.000","26.300","27.300","26.100","1.87M","2.66%"
"09/15/2021","26.300","27.050","27.050","26.100","1.41M","-2.95%"
"09/14/2021","27.100","27.300","27.500","26.900","1.48M","-0.37%"
"09/13/2021","27.200","27.750","27.800","27.000","1.79M","-1.98%"
"09/10/2021","27.750","26.500","27.800","26.500","3.07M","5.51%"
